ensembl_gene_id gene_symbol entrezgene_id
ENSG00000197037 ZSCAN25 221785
ENSG00000106258 CYP3A5 1577
ENSG00000282301 CYP3A7-CYP3A51P 100861540
ENSG00000160870 CYP3A7 1551
ENSG00000160868 CYP3A4 1576
ENSG00000021461 CYP3A43 64816
ENSG00000244623 OR2AE1 81392
ENSG00000146833 TRIM4 89122
ENSG00000176402 GJC3 349149
ENSG00000160862 AZGP1 563
ENSG00000214313 AZGP1P1 646282
ENSG00000286923  105375423
ENSG00000106261 ZKSCAN1 7586
ENSG00000166529 ZSCAN21 7589
ENSG00000166526 ZNF3 7551
ENSG00000168090 COPS6 10980
ENSG00000166508 MCM7 4176
ENSG00000207547 MIR25 407014
ENSG00000207757 MIR93 407050
ENSG00000208036 MIR106B 406900
ENSG00000221838 AP4M1 9179
ENSG00000106290 TAF6 6878
ENSG00000166997 CNPY4 245812
ENSG00000214309 MBLAC1 255374
ENSG00000188186 LAMTOR4 389541
ENSG00000146826 MAP11 55262
ENSG00000284518 MIR4658 100616439
ENSG00000197093 GAL3ST4 79690
ENSG00000213420 GPC2 221914
ENSG00000066923 STAG3 10734
ENSG00000239521 CASTOR3 352954
ENSG00000213413 PVRIG 79037
ENSG00000214300 SPDYE3 441272
ENSG00000242294 STAG3L5P 101735302
ENSG00000272752 STAG3L5P-PVRIG2P-PILRB 101752399
ENSG00000121716 PILRB 29990
ENSG00000284012 MIR6840 102466747
ENSG00000085514 PILRA 29992
ENSG00000078487 ZCWPW1 55063
ENSG00000146834 MEPCE 56257
ENSG00000160813 PPP1R35 221908
ENSG00000185955 C7orf61 402573
ENSG00000166925 TSC22D4 81628
ENSG00000166924 NYAP1 222950
ENSG00000106351 AGFG2 3268
ENSG00000205307 SAP25 100316904
ENSG00000077454 LRCH4 4034
ENSG00000106336 FBXO24 26261
ENSG00000224729 PCOLCE-AS1 100129845
ENSG00000106333 PCOLCE 5118
ENSG00000106330 MOSPD3 64598
ENSG00000106327 TFR2 7036
ENSG00000077080 ACTL6B 51412
ENSG00000172354 GNB2 2783
ENSG00000146830 GIGYF1 64599
ENSG00000172336 POP7 10248
ENSG00000130427 EPO 2056
ENSG00000146839 ZAN 7455
ENSG00000196411 EPHB4 2050
ENSG00000146828 SLC12A9 56996
ENSG00000236305 SLC12A9-AS1 105375430
ENSG00000087077 TRIP6 7205
ENSG00000283821 MIR6875 102466755
ENSG00000087087 SRRT 51593
ENSG00000176125 UFSP1 402682
ENSG00000087085 ACHE 43
ENSG00000169894 MUC3A 4584
ENSG00000205277 MUC12 10071
ENSG00000227053 MUC12-AS1 102724094
ENSG00000169876 MUC17 140453
ENSG00000169871 TRIM56 81844
ENSG00000106366 SERPINE1 5054
ENSG00000106367 AP1S1 1174
ENSG00000264425 MIR4653 100616117
ENSG00000128564 VGF 7425
ENSG00000167011 NAT16 375607
ENSG00000106384 MOGAT3 346606
ENSG00000106397 PLOD3 8985
ENSG00000106400 ZNHIT1 10467
ENSG00000106404 CLDN15 24146
ENSG00000214253 FIS1 51024
ENSG00000232301 LNCPRESS1 101927721
ENSG00000128581 IFT22 64792
ENSG00000160963 COL26A1 136227
ENSG00000233123 LINC01007 100506527
ENSG00000106436 MYL10 93408
ENSG00000257923 CUX1 1523
ENSG00000160999 SH2B2 10603
ENSG00000264675 MIR4285 100422858
ENSG00000260097 SPDYE6 729597
ENSG00000128563 PRKRIP1 79706
ENSG00000239969  100289561
ENSG00000221510 MIR548O 100313829
ENSG00000160991 ORAI2 80228
ENSG00000160993 ALKBH4 54784
ENSG00000161036 LRWD1 222229
ENSG00000284176 MIR5090 100847073
ENSG00000284596 MIR4467 100616367
ENSG00000005075 POLR2J 5439
ENSG00000170667 RASA4B 100271927
ENSG00000284981 UPK3BL2 107983993
ENSG00000205238 SPDYE2 441273
ENSG00000285437 POLR2J3 548644
ENSG00000105808 RASA4 10156
ENSG00000267368 UPK3BL1 100134938
ENSG00000173678 SPDYE2B 100310812
ENSG00000228049 POLR2J2 246721
ENSG00000222011 FAM185A 222234
ENSG00000161040 FBXL13 222235
ENSG00000128606 LRRC17 10234
ENSG00000170632 ARMC10 83787
ENSG00000161048 NAPEPLD 222236
ENSG00000170629 DPY19L2P2 349152
ENSG00000105819 PMPCB 9512
ENSG00000105821 DNAJC2 27000
ENSG00000161057 PSMC2 5701
ENSG00000170615 SLC26A5 375611
ENSG00000234715  101927870
ENSG00000189056 RELN 5649
ENSG00000164815 ORC5 5001
ENSG00000187416 LHFPL3 375612
ENSG00000226869 LHFPL3-AS1 645591
ENSG00000225329 LHFPL3-AS2 723809
ENSG00000005483 KMT2E 55904
ENSG00000135250 SRPK2 6733
ENSG00000091127 PUS7 54517
ENSG00000135249 RINT1 60561
ENSG00000185055 EFCAB10 100130771
ENSG00000146776 ATXN7L1 222255
ENSG00000128536 CDHR3 222256
ENSG00000008282 SYPL1 6856
ENSG00000105835 NAMPT 10135
ENSG00000253276 CCDC71L 168455
ENSG00000105851 PIK3CG 5294
ENSG00000005249 PRKAR2B 5577
ENSG00000105856 HBP1 26959
ENSG00000164597 COG5 10466
ENSG00000172209 GPR22 2845
ENSG00000105865 DUS4L 11062
ENSG00000288558  115253422
ENSG00000075790 BCAP29 55973
ENSG00000075790 BCAP29 115253422
ENSG00000091137 SLC26A4 5172
ENSG00000241764  101927974
ENSG00000105879 CBLL1 79872
ENSG00000091138 SLC26A3 1811
ENSG00000091140 DLD 1738
ENSG00000091136 LAMB1 3912
ENSG00000091128 LAMB4 22798
ENSG00000091129 NRCAM 4897
ENSG00000135241 PNPLA8 50640
ENSG00000177683 THAP5 168451
ENSG00000128590 DNAJB9 4189
ENSG00000205174 C7orf66 154907
ENSG00000237064 EIF3IP1 442720
ENSG00000184903 IMMP2L 83943
ENSG00000173114 LRRN3 54674
ENSG00000128512 DOCK4 9732
ENSG00000225572 DOCK4-AS1 100506413
ENSG00000198839 ZNF277 11179
ENSG00000006652 IFRD1 3475
ENSG00000181016 LSMEM1 286006
ENSG00000223646  101928012
ENSG00000146802 TMEM168 64418
ENSG00000164603 BMT2 154743
ENSG00000234520  101928036
ENSG00000164604 GPR85 54329
ENSG00000214194 SMIM30 401397
ENSG00000154415 PPP1R3A 5506
ENSG00000128573 FOXP2 93986
ENSG00000272230 MIR3666 100500896
ENSG00000135272 MDFIC 29969
ENSG00000225535 LINC01393 102724386
ENSG00000233607 LINC01392 104355291
ENSG00000202377 SNORA25B 109623459
ENSG00000240973  100506489
ENSG00000105967 TFEC 22797
ENSG00000135269 TES 26136
ENSG00000237870  102724434
ENSG00000105971 CAV2 858
ENSG00000105974 CAV1 857
ENSG00000105976 MET 4233
ENSG00000198898 CAPZA2 830
ENSG00000227199 ST7-AS1 93653
ENSG00000004866 ST7 7982
ENSG00000004866 ST7 93655
ENSG00000214188 ST7-OT4 338069
ENSG00000283923 MIR6132 102466616
ENSG00000226367 ST7-AS2 93654
ENSG00000105989 WNT2 7472
ENSG00000001626 CFTR 1080
ENSG00000154438 ASZ1 136991
ENSG00000232661 CFTR-AS1 111082987
ENSG00000077063 CTTNBP2 83992
ENSG00000128534 LSM8 51691
ENSG00000106013 ANKRD7 56311
ENSG00000225546 LINC02476 105375475
ENSG00000184408 KCND2 3751
ENSG00000106025 TSPAN12 23554
ENSG00000071243 ING3 54556
ENSG00000106034 CPED1 79974
ENSG00000002745 WNT16 51384
ENSG00000196937 FAM3C 10447
ENSG00000106278 PTPRZ1 5803
ENSG00000008311 AASS 10157
ENSG00000128610 FEZF1 389549
ENSG00000230316 FEZF1-AS1 154860
ENSG00000081803 CADPS2 93664
ENSG00000188050 RNF133 168433
ENSG00000235631 RNF148 378925
ENSG00000128519 TAS2R16 50833
ENSG00000081800 SLC13A1 6561
ENSG00000164675 IQUB 154865
ENSG00000128609 NDUFA5 4698
ENSG00000146809 ASB15 142685
ENSG00000230442 ASB15-AS1 102724555
ENSG00000170807 LMOD2 442721
ENSG00000106299 WASL 8976
ENSG00000106302 HYAL4 23553
ENSG00000106304 SPAM1 6677
ENSG00000241345  105375483
ENSG00000234224 TMEM229A 730130
ENSG00000170775 GPR37 2861
ENSG00000275356 C7orf77 154872
ENSG00000128513 POT1 25913
ENSG00000224897 POT1-AS1 401398
ENSG00000224897 POT1-AS1 101928283
ENSG00000219445  101928254
ENSG00000179603 GRM8 2918
ENSG00000207692 MIR592 693177
ENSG00000236340 GRM8-AS1 101928333
ENSG00000048405 ZNF800 168850
ENSG00000226770  100506682
ENSG00000179562 GCC1 79571
ENSG00000004059 ARF5 381
ENSG00000106328 FSCN3 29999
ENSG00000106331 PAX4 5078
ENSG00000197157 SND1 27044
ENSG00000279078 SND1-IT1 27099
ENSG00000128594 LRRC4 64101
ENSG00000207588 MIR593 693178
ENSG00000207705 MIR129-1 406917
ENSG00000174697 LEP 3952
ENSG00000106344 RBM28 55131
ENSG00000224940 PRRT4 401399
ENSG00000106348 IMPDH1 3614
ENSG00000135245 HILPDA 29923
ENSG00000165055 METTL2B 55798
ENSG00000205085 FAM71F2 346653
ENSG00000135248 FAM71F1 84691
ENSG00000128595 CALU 813
ENSG00000128617 OPN1SW 611
ENSG00000128596 CCDC136 64753
ENSG00000128591 FLNC 2318
ENSG00000242902 FLNC-AS1 110806300
ENSG00000135253 KCP 375616
ENSG00000128524 ATP6V1F 9296
ENSG00000272899 ATP6V1FNB 100130705
ENSG00000128604 IRF5 3663
ENSG00000064419 TNPO3 23534
ENSG00000230359 TPI1P2 286016
ENSG00000158457 TSPAN33 340348
ENSG00000128602 SMO 6608
ENSG00000158467 AHCYL2 23382
ENSG00000128578 STRIP2 57464
ENSG00000240204 SMKR1 100287482
ENSG00000106459 NRF1 4899
ENSG00000286380  105375501
ENSG00000207990 MIR182 406958
ENSG00000199158 MIR96 407053
ENSG00000207691 MIR183 406959
ENSG00000186591 UBE2H 7328
ENSG00000091732 ZC3HC1 51530
ENSG00000128607 KLHDC10 23008
ENSG00000229196  100128325
ENSG00000146842 TMEM209 84928
ENSG00000165120 SSMEM1 136263
ENSG00000158516 CPA2 1358
ENSG00000128510 CPA4 51200
ENSG00000158525 CPA5 93979
ENSG00000091704 CPA1 1357
ENSG00000106477 CEP41 95681
ENSG00000106484 MEST 4232
ENSG00000199043 MIR335 442904
ENSG00000158623 COPG2 26958
ENSG00000213265 TSGA13 114960
ENSG00000266265 KLF14 136259
ENSG00000284032 MIR29A 407021
ENSG00000283797 MIR29B1 407024
ENSG00000231721 LINC-PINT 378805
ENSG00000128585 MKLN1 4289
ENSG00000236753 MKLN1-AS 100506881
ENSG00000128567 PODXL 5420
ENSG00000224865  101928782
ENSG00000221866 PLXNA4 91584
ENSG00000183470  286023
ENSG00000225881  100506937
ENSG00000106554 CHCHD3 54927
ENSG00000284135 MIR3654 100500804
ENSG00000131558 EXOC4 60412
ENSG00000276137 MIR6133 102465139
ENSG00000155530 LRGUK 136332
ENSG00000205060 SLC35B4 84912
ENSG00000273297  105375519
ENSG00000085662 AKR1B1 231
ENSG00000198074 AKR1B10 57016
ENSG00000227471 AKR1B15 441282
ENSG00000172331 BPGM 669
ENSG00000122786 CALD1 800
ENSG00000146856 AGBL3 340351
ENSG00000122783 CYREN 78996
ENSG00000146859 TMEM140 55281
ENSG00000105875 WDR91 29062
ENSG00000277138 MIR6509 102465254
ENSG00000146857 STRA8 346673
ENSG00000080802 CNOT4 4850
ENSG00000155561 NUP205 23165
ENSG00000243317 STMP1 647087
ENSG00000164707 SLC13A4 26266
ENSG00000189320 FAM180A 389558
ENSG00000105887 MTPN 136319
ENSG00000105887 MTPN 767558
ENSG00000234352  349160
ENSG00000181072 CHRM2 1129
ENSG00000207597 MIR490 574443
ENSG00000105894 PTN 5764
ENSG00000157680 DGKI 9162
ENSG00000182158 CREB3L2 64764
ENSG00000237243 CREB3L2-AS1 100130880
ENSG00000122787 AKR1D1 6718
ENSG00000284028 MIR4468 100616226
ENSG00000122779 TRIM24 8805
ENSG00000157703 SVOPL 136306
ENSG00000105929 ATP6V0A4 50617
ENSG00000214128 TMEM213 155006
ENSG00000122778 KIAA1549 57670
ENSG00000146858 ZC3HAV1L 92092
ENSG00000105939 ZC3HAV1 56829
ENSG00000105948 TTC26 79989
ENSG00000157741 UBN2 254048
ENSG00000164898 FMC1 154791
ENSG00000146963 LUC7L2 51631
ENSG00000269955 FMC1-LUC7L2 100996928
ENSG00000188883 KLRG2 346689
ENSG00000236279 CLEC2L 154790
ENSG00000064393 HIPK2 28996
ENSG00000059377 TBXAS1 6916
ENSG00000059378 PARP12 64761
ENSG00000006459 KDM7A 80853
ENSG00000260231 KDM7A-DT 100134229
ENSG00000157800 SLC37A3 84255
ENSG00000146955 RAB19 401409
ENSG00000133606 MKRN1 23608
ENSG00000146966 DENND2A 27147
ENSG00000133597 ADCK2 90956
ENSG00000090266 NDUFB2 4708
ENSG00000240889 NDUFB2-AS1 100134713
ENSG00000157764 BRAF 673
ENSG00000090263 MRPS33 51650
ENSG00000261115 TMEM178B 100507421
ENSG00000006530 AGK 55750
ENSG00000257093 DENND11 57189
ENSG00000228775 WEE2-AS1 285962
ENSG00000214102 WEE2 494551
ENSG00000106028 SSBP1 6742
ENSG00000127362 TAS2R3 50831
ENSG00000127364 TAS2R4 50832
ENSG00000127366 TAS2R5 54429
ENSG00000165076 PRSS37 136242
ENSG00000257335 MGAM 8972
ENSG00000258083 OR9A4 130075
ENSG00000258227 CLEC5A 23601
ENSG00000257138 TAS2R38 5726
ENSG00000257743 MGAM2 93432
ENSG00000258223 PRSS58 136541
ENSG00000186163  207147
ENSG00000270672 MTRNR2L6 100463482
ENSG00000204983 PRSS1 5644
ENSG00000275896 PRSS2 5645
ENSG00000106123 EPHB6 2051
ENSG00000165125 TRPV6 55503
ENSG00000127412 TRPV5 56302
ENSG00000165131 LLCFC1 135927
ENSG00000197993 KEL 3792
ENSG00000179468 OR9A2 135924
ENSG00000225781 OR6V1 346517
ENSG00000159763 PIP 5304
ENSG00000236398 TAS2R39 259285
ENSG00000221937 TAS2R40 259286
ENSG00000197448 GSTK1 373156
ENSG00000178826 TMEM139 135932
ENSG00000106144 CASP2 835
ENSG00000188037 CLCN1 1180
ENSG00000159784 FAM131B 9715
ENSG00000159840 ZYX 7791
ENSG00000278449 MIR6892 102465538
ENSG00000146904 EPHA1 2041
ENSG00000229153 EPHA1-AS1 285965
ENSG00000185899 TAS2R60 338398
ENSG00000221855 TAS2R41 259287
ENSG00000176510 OR10AC1 392133
ENSG00000271079 CTAGE15 441294
ENSG00000170379 TCAF2 285966
ENSG00000271321 CTAGE6 340307
ENSG00000253882  154761
ENSG00000198420 TCAF1 9747
ENSG00000221910 OR2F2 135948
ENSG00000213215 OR2F1 26211
ENSG00000221813 OR6B1 135946
ENSG00000221836 OR2A5 393046
ENSG00000221933 OR2A25 392138
ENSG00000221858 OR2A12 346525
ENSG00000221989 OR2A2 442361
ENSG00000221938 OR2A14 135941
ENSG00000225932 CTAGE4 100128553
ENSG00000213214 ARHGEF35 445328
ENSG00000212807 OR2A42 402317
ENSG00000170356 OR2A20P 401428
ENSG00000243896 OR2A7 401427
ENSG00000244693 CTAGE8 100142659
ENSG00000221970 OR2A1 346528
ENSG00000050327 ARHGEF5 7984
ENSG00000106410 NOBOX 135935
ENSG00000196511 TPK1 27010
ENSG00000174469 CNTNAP2 26047
ENSG00000236795 CNTNAP2-AS1 101928700
ENSG00000221442 MIR548F4 100313895
ENSG00000230190  105375556
ENSG00000170279 C7orf33 202865
ENSG00000055130 CUL1 8454
ENSG00000106462 EZH2 2146
ENSG00000252316 RNY4 6086
ENSG00000202354 RNY3 6085
ENSG00000201098 RNY1 6084
ENSG00000281189 GHET1 102723099
ENSG00000155660 PDIA4 9601
ENSG00000197362 ZNF786 136051
ENSG00000204947 ZNF425 155054
ENSG00000197024 ZNF398 57541
ENSG00000170265 ZNF282 8427
ENSG00000170260 ZNF212 7988
ENSG00000204946 ZNF783 100289678
ENSG00000228151  101928733
ENSG00000196453 ZNF777 27153
ENSG00000181220 ZNF746 155061
ENSG00000133624 ZNF767P 79970
ENSG00000133619 KRBA1 84626
ENSG00000181444 ZNF467 168544
ENSG00000106479 ZNF862 643641
ENSG00000204934 ATP6V0E2-AS1 401431
ENSG00000171130 ATP6V0E2 155066
ENSG00000106526 ACTR3C 653857
ENSG00000188707 ZBED6CL 113763
ENSG00000127399 LRRC61 65999
ENSG00000106538 RARRES2 5919
ENSG00000214022 REPIN1 29803
ENSG00000196456 ZNF775 285971
ENSG00000242258 LINC00996 285972
ENSG00000171115 GIMAP8 155038
ENSG00000179144 GIMAP7 168537
ENSG00000133574 GIMAP4 55303
ENSG00000133561 GIMAP6 474344
ENSG00000106560 GIMAP2 26157
ENSG00000213203 GIMAP1 170575
ENSG00000281887 GIMAP1-GIMAP5 100527949
ENSG00000196329 GIMAP5 55340
ENSG00000106565 TMEM176B 28959
ENSG00000002933 TMEM176A 55365
ENSG00000002726 AOC1 26
ENSG00000055118 KCNH2 3757
ENSG00000164867 NOS3 4846
ENSG00000181652 ATG9B 285973
ENSG00000197150 ABCB8 11194
ENSG00000213199 ASIC3 9311
ENSG00000164885 CDK5 1020
ENSG00000164889 SLC4A2 6522
ENSG00000164896 FASTK 10922
ENSG00000164897 TMUB1 83590
ENSG00000133612 AGAP3 116988
ENSG00000164900 GBX1 2636
ENSG00000146926 ASB10 136371
ENSG00000278685 IQCA1L 392843
ENSG00000285480 H2BE1 114483833
ENSG00000285292 ABCF2-H2BE1 114483834
ENSG00000033050 ABCF2 10061
ENSG00000033100 CHPF2 54480
ENSG00000284191 MIR671 768213
ENSG00000082014 SMARCD3 6604
ENSG00000013374 NUB1 51667
ENSG00000187260 WDR86 349136
ENSG00000243836 WDR86-AS1 100131176
ENSG00000127377 CRYGN 155051
ENSG00000265810 MIR3907 100500835
ENSG00000106615 RHEB 6009
ENSG00000106617 PRKAG2 51422
ENSG00000242048  644090
ENSG00000106648 GALNTL5 168391
ENSG00000178234 GALNT11 63917
ENSG00000055609 KMT2C 58508
ENSG00000241735 FABP5P3 220832
ENSG00000196584 XRCC2 7516
ENSG00000133627 ACTR3B 57180
ENSG00000234722 LINC01287 103724390
ENSG00000130226 DPP6 1804
ENSG00000157212 PAXIP1 22976
ENSG00000273344 PAXIP1-AS1 202781
ENSG00000220575 HTR5A-AS1 100128264
ENSG00000157219 HTR5A 3361
ENSG00000225612  105375589
ENSG00000186480 INSIG1 3638
ENSG00000204960 BLACE 338436
ENSG00000164778 EN2 2020
ENSG00000146910 CNPY1 285888
ENSG00000216895  100506302
ENSG00000184863 RBM33 155435
ENSG00000164690 SHH 6469
ENSG00000204876  389602
ENSG00000182648 LINC01006 100506380
ENSG00000279418 LINC00244 64433
ENSG00000105982 RNF32 140545
ENSG00000105983 LMBR1 64327
ENSG00000146909 NOM1 64434
ENSG00000130675 MNX1 3110
ENSG00000235029 MNX1-AS2 105375606
ENSG00000243479 MNX1-AS1 645249
ENSG00000009335 UBE3C 9690
ENSG00000105993 DNAJB6 10049
ENSG00000234210  101927914
ENSG00000155093 PTPRN2 5799
ENSG00000207960 MIR153-2 406945
ENSG00000222012  105375614
ENSG00000207637 MIR595 693180
ENSG00000265598 MIR5707 100847032
ENSG00000146918 NCAPG2 54892
ENSG00000117868 ESYT2 57488
ENSG00000126870 WDR60 55112
ENSG00000231419 LINC00689 154822
ENSG00000106018 VIPR2 7434
ENSG00000176269 OR4F21 441308
ENSG00000172748 ZNF596 169270
ENSG00000182366 FAM87A 157693
ENSG00000147364 FBXO25 26260
ENSG00000180190 TDRP 157695
ENSG00000104714 ERICH1 157697
ENSG00000198010 DLGAP2 9228
ENSG00000282375  401442
ENSG00000275427  286083
ENSG00000253267 DLGAP2-AS1 100507435
ENSG00000182372 CLN8 2055
ENSG00000283239  104266957
ENSG00000283858 MIR3674 100500912
ENSG00000207826 MIR596 693181
ENSG00000104728 ARHGEF10 9639
ENSG00000253764  101928058
ENSG00000253696 KBTBD11-OT1 104266957
ENSG00000176595 KBTBD11 9920
ENSG00000036448 MYOM2 9172
ENSG00000273593 MIR7160 102465695
ENSG00000277526  101927815
ENSG00000254319  101927815
ENSG00000183117 CSMD1 64478
ENSG00000246089  100287015
ENSG00000147316 MCPH1 79648
ENSG00000091879 ANGPT2 285
ENSG00000276580 MIR8055 102465861
ENSG00000155189 AGPAT5 55326
ENSG00000266038 MIR4659A 100616348
ENSG00000283386 MIR4659B 100616372
ENSG00000275591 XKR5 389610
ENSG00000245857  100652791
ENSG00000164825 DEFB1 1672
ENSG00000164822 DEFA6 1671
ENSG00000164821 DEFA4 1669
ENSG00000223629 DEFA8P 449491
ENSG00000233238 DEFA9P 449492
ENSG00000233531 DEFA10P 449493
ENSG00000206047 DEFA1 1667
ENSG00000215378 DEFT1P 170949
ENSG00000215378 DEFT1P 100287083
ENSG00000240247 DEFA1B 728358
ENSG00000239839 DEFA3 1668
ENSG00000164816 DEFA5 1670
ENSG00000206034 DEFB109B 641517
ENSG00000230549 USP17L1 401447
ENSG00000236125 USP17L4 392188
ENSG00000236125 USP17L4 645402
ENSG00000215372 ZNF705G 100131980
ENSG00000177257 DEFB4B 1673
ENSG00000177257 DEFB4B 100289462
ENSG00000177243 DEFB103B 55894
ENSG00000164871 SPAG11B 10407
ENSG00000177023 DEFB104B 503618
ENSG00000187082 DEFB106B 503841
ENSG00000186599 DEFB105B 245908
ENSG00000186599 DEFB105B 504180
ENSG00000198129 DEFB107B 245910
ENSG00000198129 DEFB107B 503614
ENSG00000255251 PRR23D1 100131608
ENSG00000255251 PRR23D1 100133251
ENSG00000255378 PRR23D2 100133251
ENSG00000186572 DEFB107A 245910
ENSG00000186572 DEFB107A 503614
ENSG00000186562 DEFB105A 245908
ENSG00000186579 DEFB106A 245909
ENSG00000176782 DEFB104A 140596
ENSG00000178287 SPAG11A 653423
ENSG00000176797 DEFB103A 55894
ENSG00000176797 DEFB103A 414325
ENSG00000171711 DEFB4A 1673
ENSG00000171711 DEFB4A 100289462
ENSG00000215356 ZNF705B 100132396
ENSG00000225725 FAM66E 100132103
ENSG00000237038 USP17L8 392188
ENSG00000225327 USP17L3 645836
ENSG00000221305 MIR548I3 100302186
ENSG00000173295 FAM86B3P 286042
ENSG00000275342 PRAG1 157285
ENSG00000253958 CLDN23 137075
ENSG00000147324 MFHAS1 9258
ENSG00000104626 ERI1 90459
ENSG00000263407 MIR4660 100616350
ENSG00000173281 PPP1R3B 79660
ENSG00000248538  157273
ENSG00000173273 TNKS 8658
ENSG00000207701 MIR597 693182
ENSG00000253230 MIR124-1HG 157627
ENSG00000284321 MIR124-1 406907
ENSG00000175806 MSRA 4482
ENSG00000253641  101929191
ENSG00000184647 PRSS55 203074
ENSG00000183638 RP1L1 94137
ENSG00000263762 MIR4286 100422982
ENSG00000171060 C8orf74 203076
ENSG00000171056 SOX7 83595
ENSG00000258724 PINX1 54984
ENSG00000248896  102723313
ENSG00000254093 PINX1 54984
ENSG00000283210 MIR1322 100302166
ENSG00000171044 XKR6 286046
ENSG00000207600 MIR598 693183
ENSG00000254839  101929269
ENSG00000104643 MTMR9 66036
ENSG00000246477  101929290
ENSG00000177710 SLC35G5 83650
ENSG00000154316 TDH 157739
ENSG00000255020  100129129
ENSG00000184608 FAM167A-AS1 83656
ENSG00000154319 FAM167A 83648
ENSG00000136573 BLK 640
ENSG00000136574 GATA4 2626
ENSG00000255394 C8orf49 606553
ENSG00000154328 NEIL2 252969
ENSG00000079459 FDFT1 2222
ENSG00000164733 CTSB 1508
ENSG00000205884 DEFB136 613210
ENSG00000205883 DEFB135 613209
ENSG00000205882 DEFB134 613211
ENSG00000233050 DEFB130B 100133267
ENSG00000215343 ZNF705D 728957
ENSG00000255052 FAM66D 112268389
ENSG00000226430 USP17L7 392197
ENSG00000223443 USP17L2 377630
ENSG00000223443 USP17L2 401447
ENSG00000186523 FAM86B1 85002
ENSG00000232948 DEFB130A 245940
ENSG00000145002 FAM86B2 653333
ENSG00000283674  729732
ENSG00000264512 MIR5692A2 100847038
ENSG00000154359 LONRF1 91694
ENSG00000266206 MIR3926-1 100500870
ENSG00000283523 MIR3926-2 100500838
ENSG00000254813  340357
ENSG00000255494 LINC00681 101409254
ENSG00000250305 TRMT9B 57604
ENSG00000164741 DLC1 10395
ENSG00000164743 C8orf48 157773
ENSG00000286798  102725080
ENSG00000185053 SGCZ 137868
ENSG00000199127 MIR383 494332
ENSG00000104723 TUSC3 7991
ENSG00000038945 MSR1 4481
ENSG00000078579 FGF20 26281
ENSG00000155970 MICU3 286097
ENSG00000104219 ZDHHC2 51201
ENSG00000198791 CNOT7 29883
ENSG00000155975 VPS37A 137492
ENSG00000003987 MTMR7 9108
ENSG00000003989 SLC7A2 6542
ENSG00000104213 PDGFRL 5157
ENSG00000129422 MTUS1 57509
ENSG00000265520 MIR548V 100422850
ENSG00000253671  101930275
ENSG00000104760 FGL1 2267
ENSG00000078674 PCM1 5108
ENSG00000104763 ASAH1 427
ENSG00000245281  101929066
ENSG00000171428 NAT1 9
ENSG00000156006 NAT2 10
ENSG00000156011 PSD3 23362
ENSG00000254242  105379301
ENSG00000104611 SH2D4A 63898
ENSG00000147408 CSGALNACT1 55790
ENSG00000104613 INTS10 55174
ENSG00000175445 LPL 4023
ENSG00000036565 SLC18A1 6570
ENSG00000147416 ATP6V1B2 526
ENSG00000061337 LZTS1 11178
ENSG00000253733 LZTS1-AS1 100874051
ENSG00000253147  102467222
ENSG00000253199 LINC02153 286114
ENSG00000254334  101929172
ENSG00000168546 GFRA2 2675
ENSG00000147443 DOK2 9046
ENSG00000130227 XPO7 23039
ENSG00000158806 NPM2 10361
ENSG00000158815 FGF17 8822
ENSG00000158856 DMTN 2039
ENSG00000158863 FAM160B2 64760
ENSG00000275074 NUDT18 79873
ENSG00000168453 HR 55806
ENSG00000168476 REEP4 80346
ENSG00000168481 LGI3 203190
ENSG00000168484 SFTPC 6440
ENSG00000168487 BMP1 649
ENSG00000168490 PHYHIP 9796
ENSG00000168495 POLR3D 661
ENSG00000254064  100507071
ENSG00000197181 PIWIL2 55124
ENSG00000104635 SLC39A14 23516
ENSG00000120910 PPP3CC 5533
ENSG00000120896 SORBS3 10174
ENSG00000120913 PDLIM2 64236
ENSG00000241852 C8orf58 541565
ENSG00000158941 CCAR2 57805
ENSG00000147439 BIN3 55909
ENSG00000179388 EGR3 1960
ENSG00000134020 PEBP4 157310
ENSG00000248738  101929237
ENSG00000008853 RHOBTB2 23221
ENSG00000120889 TNFRSF10B 8795
ENSG00000246130  286059
ENSG00000284948  254896
ENSG00000173535 TNFRSF10C 8794
ENSG00000173530 TNFRSF10D 8793
ENSG00000104689 TNFRSF10A 8797
ENSG00000246582  389641
ENSG00000147457 CHMP7 91782
ENSG00000104679 R3HCC1 203069
ENSG00000134013 LOXL2 4017
ENSG00000253837  100507156
ENSG00000197217 ENTPD4 9583
ENSG00000147454 SLC25A37 51312
ENSG00000167034 NKX3-1 4824
ENSG00000180053 NKX2-6 137814
ENSG00000159167 STC1 6781
ENSG00000042980 ADAM28 10863
ENSG00000134028 ADAMDEC1 27299
ENSG00000069206 ADAM7 8756
ENSG00000253643  101929315
ENSG00000104722 NEFM 4741
ENSG00000277586 NEFL 4747
ENSG00000283327 MIR6841 102465506
ENSG00000147459 DOCK5 80005
ENSG00000274988 MIR6876 102465527
ENSG00000147437 GNRH1 2796
ENSG00000104756 KCTD9 54793
ENSG00000184661 CDCA2 157313
ENSG00000221818 EBF2 64641
ENSG00000221914 PPP2R2A 5520
ENSG00000228451 SDAD1P1 157489
ENSG00000104765 BNIP3L 665
ENSG00000240694 PNMA2 10687
ENSG00000092964 DPYSL2 1808
ENSG00000120907 ADRA1A 148
ENSG00000221616 MIR548H4 100313884
